0.000000	-31.010729	0.000000	-32.068851	0.005525
0.000000	-32.068851	0.000000	-33.126968	0.006337
0.000000	-33.126968	0.000000	-34.185093	0.007152
0.000000	-34.185093	0.000000	-35.243221	0.007957
0.000000	-35.243221	0.000000	-36.301361	0.008759
0.000000	-36.301361	0.000000	-37.359501	0.009544
0.000000	-37.359501	0.000000	-38.417637	0.010328
0.000000	-38.417637	0.000000	-39.475769	0.011110
0.000000	-39.475769	0.000000	-40.533905	0.011877
0.000000	-40.533905	0.000000	-41.592033	0.012641
0.000000	-41.592033	0.000000	-42.650169	0.013402
0.000000	-42.650169	0.000000	-43.708290	0.014143
0.000000	-43.708290	0.000000	-44.766434	0.014868
0.000000	-44.766434	0.000000	-45.824566	0.015603
0.000000	-45.824566	0.000000	-46.882706	0.016320
0.000000	-46.882706	0.000000	-47.940834	0.017031
0.000000	-47.940834	0.000000	-48.998970	0.017744
0.000000	-48.998970	0.000000	-50.057106	0.018444
0.000000	-50.057106	0.000000	-51.115238	0.019126
0.000000	-51.115238	0.000000	-52.173363	0.019813
0.000000	-52.173363	0.000000	-53.231495	0.020496
0.000000	-53.231495	0.000000	-54.289635	0.021177
0.000000	-54.289635	0.000000	-55.347771	0.021842
0.000000	-55.347771	0.000000	-56.405891	0.022494
0.000000	-56.405891	0.000000	-57.464016	0.023137
0.000000	-57.464016	0.000000	-58.522141	0.023782
0.000000	-58.522141	0.000000	-59.580276	0.024427
0.000000	-59.580276	0.000000	-60.638416	0.025056
0.000000	-60.638416	0.000000	-61.696522	0.025684
0.000000	-61.696522	0.000000	-62.754650	0.026312
0.000000	-62.754650	0.000000	-63.812786	0.026929
0.000000	-63.812786	0.000000	-64.870926	0.027546
0.000000	-64.870926	0.000000	-65.929054	0.028153
0.000000	-65.929054	0.000000	-66.987190	0.028745
0.000000	-66.987190	0.000000	-68.045319	0.029328
0.000000	-68.045319	0.000000	-69.103447	0.029911
0.000000	-69.103447	0.000000	-70.161583	0.030488
0.000000	-70.161583	0.000000	-71.219711	0.031056
0.000000	-71.219711	0.000000	-72.277847	0.031622
0.000000	-72.277847	0.000000	-73.335968	0.032189
0.000000	-73.335968	0.000000	-74.394096	0.032750
0.000000	-74.394096	0.000000	-75.452217	0.033297
0.000000	-75.452217	0.000000	-76.510361	0.033837
0.000000	-76.510361	0.000000	-77.568497	0.034368
0.000000	-77.568497	0.000000	-78.626648	0.034905
0.000000	-78.626648	0.000000	-79.684761	0.035431
0.000000	-79.684761	0.000000	-80.742897	0.035952
0.000000	-80.742897	0.000000	-81.801033	0.036469
0.000000	-81.801033	0.000000	-82.859154	0.036976
0.000000	-82.859154	0.000000	-83.917305	0.037476
0.000000	-83.917305	0.000000	-84.975418	0.037997
0.000000	-84.975418	0.000000	-86.033546	0.038509
0.000000	-86.033546	0.000000	-87.091667	0.039002
0.000000	-87.091667	0.000000	-88.149818	0.039484
0.000000	-88.149818	0.000000	-89.207947	0.039967
0.000000	-89.207947	0.000000	-90.266068	0.040433
0.000000	-90.266068	0.000000	-91.324188	0.040907
0.000000	-91.324188	0.000000	-92.382317	0.041387
0.000000	-92.382317	0.000000	-93.440453	0.041857
0.000000	-93.440453	0.000000	-94.498566	0.042321
0.000000	-94.498566	0.000000	-95.556709	0.042777
0.000000	-95.556709	0.000000	-96.614822	0.043226
0.000000	-96.614822	0.000000	-97.672943	0.043669
0.000000	-97.672943	0.000000	-98.731056	0.044104
0.000000	-98.731056	0.000000	-99.789223	0.044536
0.000000	-99.789223	0.000000	-100.847336	0.044973
0.000000	-100.847336	0.000000	-101.905487	0.045397
0.000000	-101.905487	0.000000	-102.963654	0.045820
0.000000	-102.963654	0.000000	-104.021774	0.046238
0.000000	-104.021774	0.000000	-105.079910	0.046642
0.000000	-105.079910	0.000000	-106.138062	0.047049
0.000000	-106.138062	0.000000	-107.196190	0.047460
0.000000	-107.196190	0.000000	-108.254311	0.047854
0.000000	-108.254311	0.000000	-109.312424	0.048247
0.000000	-109.312424	0.000000	-110.370567	0.048642
0.000000	-110.370567	0.000000	-111.428688	0.049030
0.000000	-111.428688	0.000000	-112.486816	0.049404
0.000000	-112.486816	0.000000	-113.544991	0.049784
0.000000	-113.544991	0.000000	-114.603111	0.050175
0.000000	-114.603111	0.000000	-115.661240	0.050564
0.000000	-115.661240	0.000000	-116.719398	0.050932
0.000000	-116.719398	0.000000	-117.777512	0.051288
0.000000	-117.777512	0.000000	-118.835663	0.051643
0.000000	-118.835663	0.000000	-119.893814	0.052004
0.000000	-119.893814	0.000000	-120.951927	0.052354
0.000000	-120.951927	0.000000	-122.010101	0.052714
0.000000	-122.010101	0.000000	-123.068237	0.053079
0.000000	-123.068237	0.000000	-124.126396	0.053441
0.000000	-124.126396	0.000000	-125.184525	0.053782
0.000000	-125.184525	0.000000	-126.242661	0.054109
0.000000	-126.242661	0.000000	-127.300819	0.054433
0.000000	-127.300819	0.000000	-128.358963	0.054762
0.000000	-128.358963	0.000000	-129.417068	0.055090
0.000000	-129.417068	0.000000	-130.475235	0.055422
0.000000	-130.475235	0.000000	-131.533356	0.055750
0.000000	-131.533356	0.000000	-132.591507	0.056068
0.000000	-132.591507	0.000000	-133.649628	0.056378
0.000000	-133.649628	0.000000	-134.707764	0.056680
0.000000	-134.707764	0.000000	-135.765915	0.056981
0.000000	-135.765915	0.000000	-136.824066	0.057288
0.000000	-136.824066	0.000000	-137.882172	0.057583
0.000000	-137.882172	0.000000	-138.940323	0.057885
0.000000	-138.940323	0.000000	-139.998459	0.058190
0.000000	-139.998459	0.000000	-141.056595	0.058498
0.000000	-141.056595	0.000000	-142.114746	0.058786
0.000000	-142.114746	0.000000	-143.172867	0.059072
0.000000	-143.172867	0.000000	-144.230957	0.059373
0.000000	-144.230957	0.000000	-145.289093	0.059655
0.000000	-145.289093	0.000000	-146.347229	0.059932
0.000000	-146.347229	0.000000	-147.405380	0.060215
0.000000	-147.405380	0.000000	-148.463516	0.060489
0.000000	-148.463516	0.000000	-149.521667	0.060759
0.000000	-149.521667	0.000000	-150.579788	0.061011
0.000000	-150.579788	0.000000	-151.637939	0.061262
0.000000	-151.637939	0.000000	-152.696060	0.061533
0.000000	-152.696060	0.000000	-153.754181	0.061789
0.000000	-153.754181	0.000000	-154.812302	0.062039
0.000000	-154.812302	0.000000	-155.870438	0.062279
0.000000	-155.870438	0.000000	-156.928558	0.062520
0.000000	-156.928558	0.000000	-157.986694	0.062783
0.000000	-157.986694	0.000000	-159.044830	0.063037
0.000000	-159.044830	0.000000	-160.102966	0.063270
0.000000	-160.102966	0.000000	-161.161072	0.063515
0.000000	-161.161072	0.000000	-162.219208	0.063754
0.000000	-162.219208	0.000000	-163.277344	0.063999
0.000000	-163.277344	0.000000	-164.335464	0.064217
0.000000	-164.335464	0.000000	-165.393616	0.064422
0.000000	-165.393616	0.000000	-166.451736	0.064655
0.000000	-166.451736	0.000000	-167.509872	0.064901
0.000000	-167.509872	0.000000	-168.568008	0.065136
0.000000	-168.568008	0.000000	-169.626160	0.065370
0.000000	-169.626160	0.000000	-170.684296	0.065600
0.000000	-170.684296	0.000000	-171.742432	0.065808
0.000000	-171.742432	0.000000	-172.800583	0.066024
0.000000	-172.800583	0.000000	-173.858734	0.066231
0.000000	-173.858734	0.000000	-174.916870	0.066435
0.000000	-174.916870	0.000000	-175.975006	0.066652
0.000000	-175.975006	0.000000	-177.033157	0.066875
0.000000	-177.033157	0.000000	-178.091293	0.067098
0.000000	-178.091293	0.000000	-179.149445	0.067317
0.000000	-179.149445	0.000000	-180.207581	0.067507
0.000000	-180.207581	0.000000	-181.265671	0.067725
0.000000	-181.265671	0.000000	-182.323807	0.067929
0.000000	-182.323807	0.000000	-183.381958	0.068125
0.000000	-183.381958	0.000000	-184.440094	0.068311
0.000000	-184.440094	0.000000	-185.498260	0.068521
0.000000	-185.498260	0.000000	-186.556381	0.068713
0.000000	-186.556381	0.000000	-187.614532	0.068912
0.000000	-187.614532	0.000000	-188.672668	0.069106
1.000000	-300.000000	0.069106	-189.730804	0.069299
1.000000	-300.000000	0.069299	-190.720688	0.069664
1.000000	-300.000000	0.069664	-191.630676	0.070479
1.000000	-300.000000	0.070479	-192.499893	0.128359
1.000000	-300.000000	0.128359	-193.359955	0.288607
1.000000	-300.000000	0.288607	-194.228897	0.526042
1.000000	-300.000000	0.526042	-195.136261	0.804368
1.000000	-300.000000	0.804368	-196.090866	1.118331
1.000000	-300.000000	1.118331	-197.077118	1.466261
1.000000	-300.000000	1.466261	-198.061447	1.844237
1.000000	-300.000000	1.844237	-199.035461	2.248957
1.000000	-300.000000	2.248957	-199.999268	2.677509
1.000000	-300.000000	2.677509	-200.952911	3.127789
1.000000	-300.000000	3.127789	-201.896744	3.598187
1.000000	-300.000000	3.598187	-202.831024	4.087367
1.000000	-300.000000	4.087367	-203.756088	4.594141
1.000000	-300.000000	4.594141	-204.672028	5.117459
1.000000	-300.000000	5.117459	-205.578949	5.656408
1.000000	-300.000000	5.656408	-206.476898	6.210222
1.000000	-300.000000	6.210222	-207.365936	6.778182
1.000000	-300.000000	6.778182	-208.246231	7.359642
1.000000	-300.000000	7.359642	-209.117844	7.953992
1.000000	-300.000000	7.953992	-209.977890	8.564583
1.000000	-300.000000	8.564583	-210.832306	9.183797
1.000000	-300.000000	9.183797	-211.678833	9.813790
1.000000	-300.000000	9.813790	-212.517136	10.454666
1.000000	-300.000000	10.454666	-213.347366	11.106000
1.000000	-300.000000	11.106000	-214.169556	11.767433
1.000000	-300.000000	11.767433	-214.980225	12.442617
1.000000	-300.000000	12.442617	-215.786194	13.123912
1.000000	-300.000000	13.123912	-216.584915	13.813704
1.000000	-300.000000	13.813704	-217.375992	14.512282
1.000000	-300.000000	14.512282	-218.159531	15.219310
1.000000	-300.000000	15.219310	-218.935608	15.934581
1.000000	-300.000000	15.934581	-219.704269	16.657852
1.000000	-300.000000	16.657852	-220.465591	17.388878
1.000000	-300.000000	17.388878	-221.219681	18.127432
1.000000	-300.000000	18.127432	-221.962708	18.876804
1.000000	-300.000000	18.876804	-222.698257	19.633795
1.000000	-300.000000	19.633795	-223.426697	20.397701
1.000000	-300.000000	20.397701	-224.152130	21.164829
1.000000	-300.000000	21.164829	-224.871231	21.937817
1.000000	-300.000000	21.937817	-225.583511	22.717037
1.000000	-300.000000	22.717037	-226.289124	23.502354
1.000000	-300.000000	23.502354	-226.987976	24.293636
1.000000	-300.000000	24.293636	-227.680283	25.090748
1.000000	-300.000000	25.090748	-228.366058	25.893528
1.000000	-300.000000	25.893528	-229.045395	26.701841
1.000000	-300.000000	26.701841	-229.714661	27.518272
1.000000	-300.000000	27.518272	-230.380844	28.337738
1.000000	-300.000000	28.337738	-231.041199	29.161818
1.000000	-300.000000	29.161818	-231.695297	29.990831
1.000000	-300.000000	29.990831	-232.343246	30.824671
1.000000	-300.000000	30.824671	-232.985138	31.663275
1.000000	-300.000000	30.824671	-233.617584	32.508789
1.000000	-300.000000	32.508789	-234.243729	33.359200
1.000000	-300.000000	33.359200	-234.867340	34.211811
1.000000	-300.000000	34.211811	-235.485428	35.068314
1.000000	-300.000000	35.068314	-236.097717	35.928963
1.000000	-300.000000	35.928963	-236.704330	36.793655
1.000000	-300.000000	36.793655	-237.302155	37.664257
1.000000	-300.000000	37.664257	-237.894012	38.539074
1.000000	-300.000000	38.539074	-238.480301	39.417732
1.000000	-300.000000	39.417732	-239.064163	40.298290
1.000000	-300.000000	40.298290	-239.627975	41.180134
1.000000	-300.000000	41.180134	-240.199417	42.066048
1.000000	-300.000000	42.066048	-240.767792	42.956917
1.000000	-300.000000	42.956917	-241.330795	43.850941
1.000000	-300.000000	43.850941	-241.888596	44.748341
1.000000	-300.000000	44.748341	-242.441040	45.649002
1.000000	-300.000000	45.649002	-242.988068	46.552856
1.000000	-300.000000	46.552856	-243.529892	47.459854
1.000000	-300.000000	47.459854	-244.066574	48.369957
1.000000	-300.000000	48.369957	-244.595932	49.284245
1.000000	-300.000000	49.284245	-245.120071	50.201714
1.000000	-300.000000	50.201714	-245.641754	51.120842
1.000000	-300.000000	51.120842	-246.158859	52.042496
1.000000	-300.000000	52.042496	-246.671036	52.966820
1.000000	-300.000000	52.966820	-247.178360	53.893780
1.000000	-300.000000	53.893780	-247.680969	54.823357
1.000000	-300.000000	54.823357	-248.178864	55.755527
1.000000	-300.000000	55.755527	-248.672058	56.690186
1.000000	-300.000000	56.690186	-249.158615	57.628220
1.000000	-300.000000	57.628220	-249.640442	58.568825
1.000000	-300.000000	58.568825	-250.119690	59.510941
1.000000	-300.000000	59.510941	-250.594666	60.455166
1.000000	-300.000000	60.455166	-251.065201	61.401604
1.000000	-300.000000	61.401604	-251.526215	62.350910
1.000000	-300.000000	62.350910	-251.965958	63.301735
1.000000	-300.000000	63.301735	-252.418762	64.254250
1.000000	-300.000000	64.254250	-252.870132	65.209091
1.000000	-300.000000	65.209091	-253.317291	66.165611
1.000000	-300.000000	66.165611	-253.762268	67.124084
1.000000	-300.000000	67.124084	-254.202957	68.085205
1.000000	-300.000000	68.085205	-254.639389	69.048729
1.000000	-300.000000	69.048729	-255.071762	70.013954
1.000000	-300.000000	70.013954	-255.500214	70.980537
1.000000	-300.000000	70.980537	-255.924805	71.948479
1.000000	-300.000000	71.948479	-256.345428	72.918022
1.000000	-300.000000	72.918022	-256.761993	73.889420
1.000000	-300.000000	73.889420	-257.173401	74.863144
1.000000	-300.000000	74.863144	-257.580719	75.838860
1.000000	-300.000000	75.838860	-257.985382	76.815865
1.000000	-300.000000	76.815865	-258.386383	77.794228
1.000000	-300.000000	77.794228	-258.783661	78.774025
1.000000	-300.000000	78.774025	-259.177246	79.755226
1.000000	-300.000000	79.755226	-259.563873	80.734520
1.000000	-300.000000	80.734520	-259.944000	81.716171
1.000000	-300.000000	81.716171	-260.325806	82.702827
1.000000	-300.000000	81.716171	-260.704895	83.691147
1.000000	-300.000000	83.691147	-261.080414	84.680870
1.000000	-300.000000	84.680870	-261.452637	85.671188
1.000000	-300.000000	85.671188	-261.820740	86.662117
1.000000	-300.000000	86.662117	-262.185059	87.654053
1.000000	-300.000000	87.654053	-262.546112	88.647339
1.000000	-300.000000	88.647339	-262.904114	89.642174
1.000000	-300.000000	89.642174	-263.259064	90.638481
1.000000	-300.000000	90.638481	-263.610779	91.636101
1.000000	-300.000000	91.636101	-263.958405	92.634979
1.000000	-300.000000	92.634979	-264.302460	93.634903
1.000000	-300.000000	93.634903	-264.643127	94.635864
2.000000	-313.860168	193.069916	-264.980560	95.637939
2.000000	-313.729279	193.135361	-265.399689	96.601471
2.000000	-313.679138	193.160431	-265.757233	97.587952
2.000000	-313.570618	193.214691	-266.040649	98.605110
2.000000	-313.390472	193.304764	-266.277802	99.634346
2.000000	-313.168518	193.415741	-266.475525	100.671982
2.000000	-312.911621	193.544189	-266.638794	101.715660
2.000000	-312.624756	193.687622	-266.771088	102.763680
2.000000	-312.311401	193.844299	-266.895721	103.813850
2.000000	-311.991028	194.004486	-266.977753	104.866150
2.000000	-311.635742	194.182129	-267.030762	105.921196
2.000000	-311.256134	194.371933	-267.061554	106.976997
2.000000	-310.858459	194.570770	-267.070374	108.033241
2.000000	-310.443024	194.778488	-267.058411	109.089409
2.000000	-310.010956	194.994522	-267.026764	110.145210
2.000000	-309.563324	195.218338	-266.976318	111.200264
2.000000	-309.100952	195.449524	-266.907928	112.254265
2.000000	-308.624634	195.687683	-266.822205	113.307014
2.000000	-308.134949	195.932526	-266.731445	114.359604
2.000000	-307.641296	196.179352	-266.626160	115.410492
2.000000	-307.136719	196.431641	-266.493591	116.458084
2.000000	-306.611633	196.694183	-266.343933	117.503700
2.000000	-306.073669	196.963165	-266.180054	118.547104
2.000000	-305.525208	197.237396	-266.002045	119.588211
2.000000	-304.966370	197.516815	-265.810333	120.626854
2.000000	-304.397522	197.801239	-265.614471	121.664856
2.000000	-303.825623	198.087189	-265.407074	122.700432
2.000000	-303.245483	198.377258	-265.177887	123.731323
2.000000	-302.649780	198.675110	-264.934967	124.759254
2.000000	-302.044281	198.977859	-264.680359	125.784302
2.000000	-301.430573	199.284714	-264.414154	126.806404
2.000000	-300.808777	199.595612	-264.136658	127.825523
2.000000	-300.179108	199.910446	-263.848236	128.841568
2.000000	-299.541962	200.229019	-263.556274	129.856705
2.000000	-298.902344	200.548828	-263.254974	130.869003
2.000000	-298.256378	200.871811	-262.936127	131.875870
2.000000	-297.598572	201.200714	-262.605988	132.879181
2.000000	-296.933105	201.533447	-262.266266	133.879333
2.000000	-296.261292	201.869354	-261.916962	134.876129
2.000000	-295.583099	202.208450	-261.558380	135.869659
2.000000	-294.898834	202.550583	-261.196655	136.862091
2.000000	-294.212494	202.893753	-260.827026	137.851532
2.000000	-293.520996	203.239502	-260.442413	138.835266
2.000000	-292.819824	203.590088	-260.048279	139.815216
2.000000	-292.112549	203.943726	-259.645874	140.791824
2.000000	-291.399963	204.300018	-259.235168	141.765045
2.000000	-290.682129	204.658936	-258.816498	142.734818
2.000000	-289.959290	205.020355	-258.389954	143.701141
2.000000	-289.231506	205.384247	-257.960663	144.666321
2.000000	-288.502014	205.748993	-257.528198	145.628967
2.000000	-287.770966	206.114517	-257.088715	146.586685
2.000000	-287.036316	206.481842	-256.632843	147.539597
2.000000	-286.290436	206.854782	-256.169281	148.489395
2.000000	-285.539673	207.230164	-255.698654	149.435608
2.000000	-284.784698	207.607651	-255.223221	150.376099
2.000000	-284.028137	207.985931	-254.746490	151.317017
2.000000	-283.270386	208.364807	-254.260300	152.254623
2.000000	-282.506409	208.746796	-253.767822	153.188019
2.000000	-281.739075	209.130463	-253.268784	154.118469
2.000000	-280.967651	209.516174	-252.763321	155.046005
2.000000	-280.192230	209.903885	-252.247406	155.968292
2.000000	-279.410583	210.294708	-251.724594	156.886795
2.000000	-278.624969	210.687515	-251.195999	157.801743
2.000000	-277.836090	211.081955	-250.661545	158.712936
2.000000	-277.044067	211.477966	-250.121384	159.620590
2.000000	-276.248871	211.875565	-249.575668	160.524933
2.000000	-275.450592	212.274704	-249.028091	161.428284
2.000000	-274.651154	212.674423	-248.475647	162.328842
2.000000	-273.848969	213.075516	-247.914001	163.223846
2.000000	-273.041656	213.479172	-247.346542	164.115112
2.000000	-272.231201	213.884399	-246.774002	165.003036
2.000000	-271.417969	214.291016	-246.196396	165.887543
2.000000	-270.602112	214.698944	-245.613770	166.768814
2.000000	-269.783508	215.108246	-245.029541	167.649048
2.000000	-268.964020	215.517990	-244.437744	168.524338
2.000000	-268.140442	215.929779	-243.840546	169.395950
2.000000	-267.314056	216.342972	-243.238739	170.264374
2.000000	-266.485260	216.757370	-242.632324	171.129578
2.000000	-265.654022	217.172989	-242.021423	171.991592
2.000000	-264.820496	217.589752	-241.405945	172.850388
2.000000	-263.984589	218.007706	-240.789108	173.708191
2.000000	-263.148010	218.425995	-240.168427	174.563278
2.000000	-262.309418	218.845291	-239.540451	175.413101
2.000000	-261.467133	219.266434	-238.907883	176.259430
2.000000	-260.622559	219.688721	-238.271240	177.102753
2.000000	-259.775879	220.112061	-237.630539	177.943008
2.000000	-258.927246	220.536377	-236.988403	178.780014
2.000000	-258.078705	220.960648	-236.346313	179.614105
2.000000	-257.231384	221.384308	-235.692627	180.445480
2.000000	-256.375916	221.812042	-235.038300	181.275589
2.000000	-255.520416	222.239792	-234.380432	182.103134
2.000000	-254.663086	222.668457	-233.716827	182.925705
2.000000	-253.803177	223.098419	-233.049606	183.744888
2.000000	-252.941742	223.529129	-232.379028	184.561234
2.000000	-252.078735	223.960632	-231.707245	185.376556
2.000000	-251.215179	224.392410	-231.029678	186.187561
2.000000	-250.348709	224.825653	-230.347992	186.995224
2.000000	-249.480301	225.259857	-229.663086	187.800125
2.000000	-248.610428	225.694794	-228.977234	188.604065
2.000000	-247.740158	226.129913	-228.288513	189.405533
2.000000	-246.868607	226.565704	-227.596527	190.204117
2.000000	-245.995575	227.002213	-226.899124	190.998138
2.000000	-245.120041	227.439972	-226.198151	191.789001
2.000000	-244.242920	227.878540	-225.494125	192.577209
2.000000	-243.364410	228.317795	-224.787048	193.362671
2.000000	-242.484573	228.757721	-224.077026	194.145493
2.000000	-241.603424	229.198288	-223.364075	194.925629
2.000000	-240.720993	229.639496	-222.648270	195.703094
2.000000	-239.837372	230.081314	-221.929581	196.477921
2.000000	-238.952484	230.523758	-221.210022	197.251923
2.000000	-238.067230	230.966385	-220.487930	198.023636
2.000000	-237.180878	231.409561	-219.761108	198.791000
2.000000	-236.292480	231.853760	-219.031265	199.555389
2.000000	-235.402863	232.298569	-218.298813	200.317413
2.000000	-234.512085	232.743958	-217.563751	201.076813
2.000000	-233.620270	233.189865	-216.826111	201.833771
2.000000	-232.727386	233.636307	-216.085938	202.588196
2.000000	-231.833466	234.083267	-215.344971	203.341812
2.000000	-230.939255	234.530365	-214.601822	204.093384
2.000000	-230.044098	234.977951	-213.854462	204.840805
2.000000	-229.147247	235.426376	-213.104370	205.585403
2.000000	-228.249344	235.875336	-212.351913	206.327698
2.000000	-227.350433	236.324783	-211.597183	207.067581
2.000000	-226.450714	236.774643	-210.840027	207.805130
2.000000	-225.549973	237.225006	-210.080688	208.540375
2.000000	-224.648392	237.675812	-209.320663	209.274811
2.000000	-223.746613	238.126694	-208.558624	210.007339
2.000000	-222.843964	238.578018	-207.792740	210.735962
2.000000	-221.939789	239.030106	-207.024521	211.461990
2.000000	-221.034821	239.482590	-206.254196	212.185806
2.000000	-220.129028	239.935486	-205.481750	212.907379
2.000000	-219.222458	240.388763	-204.707260	213.626770
2.000000	-218.315094	240.842453	-203.930710	214.343948
2.000000	-217.406982	241.296509	-203.153610	215.060394
2.000000	-216.498734	241.750641	-202.374695	215.775055
2.000000	-215.589752	242.205124	-201.593735	216.487503
2.000000	-214.679977	242.660004	-200.809433	217.196350
2.000000	-213.768997	243.115509	-200.022964	217.902756
2.000000	-212.857269	243.571365	-199.234711	218.607117
2.000000	-211.944916	244.027542	-198.444550	219.309402
2.000000	-211.031891	244.484055	-197.652573	220.009659
2.000000	-210.118195	244.940903	-196.860092	220.709229
2.000000	-209.204391	245.397797	-196.065994	221.407104
2.000000	-208.289948	245.855026	-195.268829	222.101501
2.000000	-207.374466	246.312775	-194.469666	222.793610
2.000000	-206.458298	246.770844	-193.668839	223.483734
2.000000	-205.541580	247.229218	-192.866348	224.171967
2.000000	-204.624298	247.687851	-192.062195	224.858261
2.000000	-203.706451	248.146774	-191.257614	225.543930
2.000000	-202.788528	248.605743	-190.451492	226.227997
2.000000	-201.869995	249.065002	-189.643784	226.910156
2.000000	-200.950958	249.524521	-188.833267	227.589111
2.000000	-200.030975	249.984512	-188.021088	228.265854
2.000000	-199.110519	250.444733	-187.207336	228.940842
2.000000	-198.189529	250.905243	-186.391998	229.613922
2.000000	-197.268036	251.365982	-185.575180	230.285217
3.000000	-185.575180	300.000000	-184.757935	230.955978
3.000000	-184.757935	300.000000	-183.993057	231.583542
3.000000	-183.993057	300.000000	-183.290100	232.160431
3.000000	-183.290100	300.000000	-182.643921	232.698639
3.000000	-182.643921	300.000000	-182.009094	233.246902
3.000000	-182.009094	300.000000	-181.333511	233.818466
3.000000	-181.333511	300.000000	-180.607727	234.415894
3.000000	-180.607727	300.000000	-179.834396	235.039276
3.000000	-179.834396	300.000000	-179.020172	235.685425
3.000000	-179.020172	300.000000	-178.188156	236.338226
3.000000	-178.188156	300.000000	-177.368454	237.008331
3.000000	-177.368454	300.000000	-176.546570	237.676193
3.000000	-176.546570	300.000000	-175.703873	238.306427
3.000000	-175.703873	300.000000	-174.869888	238.957474
3.000000	-174.869888	300.000000	-174.019455	239.584488
3.000000	-174.019455	300.000000	-173.175140	240.222672
3.000000	-173.175140	300.000000	-172.328659	240.858215
3.000000	-172.328659	300.000000	-171.463470	241.465500
3.000000	-171.463470	300.000000	-170.590454	242.062469
3.000000	-170.590454	300.000000	-169.713898	242.653305
3.000000	-169.713898	300.000000	-168.833221	243.237717
3.000000	-168.833221	300.000000	-167.948685	243.816162
3.000000	-167.948685	300.000000	-167.060379	244.388763
3.000000	-167.060379	300.000000	-166.168350	244.955566
3.000000	-166.168350	300.000000	-165.284439	245.535706
3.000000	-165.284439	300.000000	-164.399414	246.113174
3.000000	-164.399414	300.000000	-163.498810	246.665283
3.000000	-163.498810	300.000000	-162.592438	247.208267
3.000000	-162.592438	300.000000	-161.682861	247.745850
3.000000	-161.682861	300.000000	-160.770508	248.277618
3.000000	-160.770508	300.000000	-159.854538	248.803848
3.000000	-159.854538	300.000000	-158.945557	249.342346
3.000000	-158.945557	300.000000	-158.035202	249.878525
3.000000	-158.035202	300.000000	-157.121445	250.408844
3.000000	-157.121445	300.000000	-156.204575	250.933868
3.000000	-156.204575	300.000000	-155.274841	251.436111
3.000000	-155.274841	300.000000	-154.340607	251.929611
3.000000	-154.340607	300.000000	-153.403778	252.418182
3.000000	-153.403778	300.000000	-152.464157	252.901505
